time_s,phase,x_cm,y_cm,vx_cm_s,vy_cm_s
5.770000000000000462e+00,2.000000000000000000e+00,4.974975782040445438e+02,-3.510597778297359195e+00,-1.760699545399061927e+00,2.834590628112851451e+00
5.780000000000000249e+00,2.000000000000000000e+00,4.974845808478597178e+02,-3.479306264290676687e+00,-1.319162749339421792e+00,3.150921104907209003e+00
5.790000000000000036e+00,2.000000000000000000e+00,4.974681138442862789e+02,-3.449068740301443281e+00,-1.532471810824232339e+00,3.117961417499394816e+00
5.799999999999999822e+00,2.000000000000000000e+00,4.974532849931060809e+02,-3.417391673757139703e+00,-1.422246570212084338e+00,3.206141126738005553e+00
5.810000000000000497e+00,2.000000000000000000e+00,4.974404245819724224e+02,-3.384852322925402390e+00,-1.181403592480303910e+00,3.279473159437985785e+00
5.820000000000000284e+00,2.000000000000000000e+00,4.974303274788580893e+02,-3.351998085364048308e+00,-9.006830474983247292e-01,3.277433942874799389e+00
5.830000000000000071e+00,2.000000000000000000e+00,4.974227552453710359e+02,-3.319624731528984185e+00,-6.692869508575203241e-01,3.201814298774705136e+00
5.839999999999999858e+00,2.000000000000000000e+00,4.974171133425737139e+02,-3.288361602272590112e+00,-5.037214123010489430e-01,3.069914558186933817e+00
5.850000000000000533e+00,2.000000000000000000e+00,4.974126934156679454e+02,-3.258628042878473074e+00,-4.061103760907776028e-01,2.906806829489696042e+00
5.860000000000000320e+00,2.000000000000000000e+00,4.974090942449120689e+02,-3.230586699842816323e+00,-3.295597910052310286e-01,2.736956263569481074e+00
5.870000000000000107e+00,2.000000000000000000e+00,4.974064004074525087e+02,-3.204177884792549946e+00,-2.204525341520230663e-01,2.579184302831196263e+00
5.879999999999999893e+00,2.000000000000000000e+00,4.974052423773334226e+02,-3.179201879548460674e+00,-3.574970173033077681e-02,2.447957679114955543e+00
5.889999999999999680e+00,2.000000000000000000e+00,4.974066805945889200e+02,-3.155305877967117034e+00,2.950717672541073866e-01,2.356800155430673893e+00
5.900000000000000355e+00,2.000000000000000000e+00,4.974117651978406229e+02,-3.131938367565644477e+00,6.429838717643743262e-01,2.333242544137507757e+00
5.910000000000000142e+00,2.000000000000000000e+00,4.974200043490965299e+02,-3.108403911268007747e+00,9.379059634526176747e-01,2.374515701459554595e+00
5.919999999999999929e+00,2.000000000000000000e+00,4.974308983672012801e+02,-3.084133201027203341e+00,1.184047889051503821e+00,2.468646555829363987e+00
5.929999999999999716e+00,2.000000000000000000e+00,4.974439802077531567e+02,-3.058645329391643131e+00,1.385500594351801062e+00,2.607587015047157841e+00
5.940000000000000391e+00,2.000000000000000000e+00,4.974588590087245734e+02,-3.031545104548035496e+00,1.552801458063997719e+00,2.782367675145007269e+00
5.950000000000000178e+00,2.000000000000000000e+00,4.974752976327135343e+02,-3.002491864664985854e+00,1.702532185687483546e+00,2.992909592016236964e+00
5.959999999999999964e+00,2.000000000000000000e+00,4.974932005747940025e+02,-2.971152130716670392e+00,1.851116998717267093e+00,3.227294038395254194e+00
5.969999999999999751e+00,2.000000000000000000e+00,4.975127736565387977e+02,-2.937610172590831681e+00,2.034533467055005485e+00,3.433635101332153106e+00
5.980000000000000426e+00,2.000000000000000000e+00,4.975345406063009932e+02,-2.902255387102104844e+00,2.284077821899967109e+00,3.597032260838157303e+00
5.990000000000000213e+00,2.000000000000000000e+00,4.975589887675871523e+02,-2.865632571596912204e+00,2.546201011977751616e+00,3.698698401887203779e+00
6.000000000000000000e+00,2.000000000000000000e+00,4.975857502287678358e+02,-2.828280841203230977e+00,2.752779763579678463e+00,3.754474727261460920e+00
6.009999999999999787e+00,2.000000000000000000e+00,4.976140976100015791e+02,-2.790555373553847307e+00,2.878727228958452233e+00,3.781962811425360727e+00
6.020000000000000462e+00,2.000000000000000000e+00,4.976432133225130201e+02,-2.752639119285087865e+00,2.925297633926543739e+00,3.797463697801684024e+00
6.030000000000000249e+00,2.000000000000000000e+00,4.976725909229883200e+02,-2.714565810973423421e+00,2.946764842025169528e+00,3.816679667091551931e+00
6.040000000000000036e+00,2.000000000000000000e+00,4.977022908185149390e+02,-2.676190838941169048e+00,2.992239029684562013e+00,3.853866526593579422e+00
6.049999999999999822e+00,2.000000000000000000e+00,4.977328778716407669e+02,-2.637320590960681166e+00,3.116653314772187766e+00,3.912468543459578729e+00
6.060000000000000497e+00,2.000000000000000000e+00,4.977706649611952798e+02,-2.603051934539211132e+00,3.619185047670443023e+00,3.488846326481834126e+00
6.070000000000000284e+00,2.000000000000000000e+00,4.978081457625230541e+02,-2.567816686371702239e+00,3.902370219810546104e+00,3.545024484659103248e+00
6.080000000000000071e+00,2.000000000000000000e+00,4.978493065290575146e+02,-2.531439520097349405e+00,4.267310801149585942e+00,3.706922497102818514e+00
6.089999999999999858e+00,2.000000000000000000e+00,4.978916145218368570e+02,-2.490861970055245678e+00,4.218562160421131857e+00,4.279221877802330987e+00
6.100000000000000533e+00,2.000000000000000000e+00,4.979333328900276570e+02,-2.445171403755129536e+00,4.143762560494269387e+00,4.781802383863333006e+00
6.110000000000000320e+00,2.000000000000000000e+00,4.979745303584542739e+02,-2.395041280908343673e+00,4.102300635537802442e+00,5.192110918833489741e+00
6.120000000000000107e+00,2.000000000000000000e+00,4.980154616846546105e+02,-2.340806882470729988e+00,4.094354332043202760e+00,5.605726129544763126e+00
6.129999999999999893e+00,2.000000000000000000e+00,4.980564761193242020e+02,-2.282147274386485236e+00,4.098958041821223475e+00,6.067488911492921133e+00
6.140000000000000568e+00,2.000000000000000000e+00,4.980973081833539595e+02,-2.218694312260714341e+00,4.077863636971114758e+00,6.543406065641418579e+00
6.150000000000000355e+00,2.000000000000000000e+00,4.981378906584099013e+02,-2.150694707721255927e+00,4.036666825107959156e+00,6.983360481620377591e+00
6.160000000000000142e+00,2.000000000000000000e+00,4.981777333708308220e+02,-2.078363534800830248e+00,3.949153651689429001e+00,7.408891907914032515e+00
6.169999999999999929e+00,2.000000000000000000e+00,4.982167995287216513e+02,-2.002003425895171773e+00,3.871157884498395596e+00,7.795406186652432012e+00
6.179999999999999716e+00,2.000000000000000000e+00,4.982549520622670798e+02,-1.921837215484969663e+00,3.775128954284827199e+00,8.174596909864790817e+00
6.190000000000000391e+00,2.000000000000000000e+00,4.982922926803805694e+02,-1.837850116784466747e+00,3.710946666025237484e+00,8.558220572421165073e+00
6.200000000000000178e+00,2.000000000000000000e+00,4.983293185447575979e+02,-1.749924282039069467e+00,3.704191833749627349e+00,8.958583582223669239e+00
6.209999999999999964e+00,2.000000000000000000e+00,4.983668613866749979e+02,-1.657999660773402217e+00,3.807868721942557322e+00,9.354499520423507519e+00
6.219999999999999751e+00,2.000000000000000000e+00,4.984063582814488882e+02,-1.562280140298205167e+00,4.063695817297956481e+00,9.722479237799150908e+00
6.230000000000000426e+00,2.000000000000000000e+00,4.984516362265526936e+02,-1.463771434231703861e+00,4.828980901743896936e+00,9.945564179511112712e+00
6.240000000000000213e+00,2.000000000000000000e+00,4.985034524282887105e+02,-1.363129837950768142e+00,5.428580212943939998e+00,1.014843649591397323e+01
6.250000000000000000e+00,2.000000000000000000e+00,4.985606415925859665e+02,-1.260713786699361183e+00,5.929673433943649208e+00,1.031204687555900179e+01
6.259999999999999787e+00,2.000000000000000000e+00,4.986224710642114246e+02,-1.156823207806760401e+00,6.366823548780778275e+00,1.044664457918814371e+01
6.270000000000000462e+00,2.000000000000000000e+00,4.986886213187743806e+02,-1.052002985209207875e+00,6.799249909262010227e+00,1.053196101969477994e+01
6.280000000000000249e+00,2.000000000000000000e+00,4.987589953828121452e+02,-9.461334540418318007e-01,7.201530679350049091e+00,1.063331205191059148e+01
6.290000000000000036e+00,2.000000000000000000e+00,4.988330988391938376e+02,-8.388565308291131561e-01,7.557120969007594447e+00,1.079961127258390796e+01
6.299999999999999822e+00,2.000000000000000000e+00,4.989105181450551072e+02,-7.294407763692268842e-01,7.866881677839798748e+00,1.105529981347345192e+01
6.310000000000000497e+00,2.000000000000000000e+00,4.989908037826282339e+02,-6.167105140073497749e-01,8.140985037196571739e+00,1.144427875185077603e+01
6.320000000000000284e+00,2.000000000000000000e+00,4.990737387666856080e+02,-4.991765845961519954e-01,8.392402511307906821e+00,1.198754620146085692e+01
6.330000000000000071e+00,2.000000000000000000e+00,4.991584909682995317e+02,-3.757913956647228604e-01,8.513988050680213249e+00,1.258298982281228717e+01
6.339999999999999858e+00,2.000000000000000000e+00,4.992435619474767918e+02,-2.468011782442226520e-01,8.486702924287911287e+00,1.311358066867280314e+01
6.350000000000000533e+00,2.000000000000000000e+00,4.993277803201152665e+02,-1.129158767705681909e-01,8.373285076364462398e+00,1.357579018027020545e+01
6.360000000000000320e+00,2.000000000000000000e+00,4.994108398036320295e+02,2.538894898882446474e-02,8.264676370911496761e+00,1.400716995116296282e+01
6.370000000000000107e+00,2.000000000000000000e+00,4.994932407827210454e+02,1.677155581573162857e-01,8.235707400021048841e+00,1.437668816271882832e+01
6.379999999999999893e+00,2.000000000000000000e+00,4.995759772150715321e+02,3.128606031393708631e-01,8.363160558328692318e+00,1.456942233867721548e+01
6.390000000000000568e+00,2.000000000000000000e+00,4.996626125342541513e+02,4.577465918233505904e-01,8.823874915714121414e+00,1.437744358685361945e+01
6.400000000000000355e+00,2.000000000000000000e+00,4.997525359091164319e+02,5.995391908249195767e-01,9.116813207734418611e+00,1.403918689693711919e+01
6.410000000000000142e+00,2.000000000000000000e+00,4.998451865662578371e+02,7.380567878546520078e-01,9.364726407825735066e+00,1.369174456158273401e+01
6.419999999999999929e+00,2.000000000000000000e+00,4.999397235578701384e+02,8.721690343105391596e-01,9.500372829966277521e+00,1.318199681897109166e+01
6.429999999999999716e+00,2.000000000000000000e+00,5.000348395439972933e+02,1.000442191408544845e+00,9.500468189753490833e+00,1.256408110855526417e+01
6.440000000000000391e+00,2.000000000000000000e+00,5.001290245544020650e+02,1.122649668158475000e+00,9.333904378489668474e+00,1.197581640734382091e+01
6.450000000000000178e+00,2.000000000000000000e+00,5.002205611982890900e+02,1.239380770898560247e+00,9.004359482573928375e+00,1.146199140178513787e+01
6.459999999999999964e+00,2.000000000000000000e+00,5.003081078411133262e+02,1.351565525268807244e+00,8.565527399210823845e+00,1.105780289541166894e+01
6.469999999999999751e+00,2.000000000000000000e+00,5.003909094898967851e+02,1.460270673309357559e+00,8.070599903738211012e+00,1.074353653932435471e+01
6.480000000000000426e+00,2.000000000000000000e+00,5.004685094012227751e+02,1.566070488650282311e+00,7.538305952000502685e+00,1.046235794013012033e+01
6.490000000000000213e+00,2.000000000000000000e+00,5.005407076824715205e+02,1.668927511050016799e+00,6.992091381502905989e+00,1.015406977578322234e+01
6.500000000000000000e+00,2.000000000000000000e+00,5.006072955385322416e+02,1.768386559412364001e+00,6.416257765744433073e+00,9.789163351653836997e+00
6.509999999999999787e+00,2.000000000000000000e+00,5.006681401152086437e+02,1.863865961874049848e+00,5.853712731129719238e+00,9.380198328341021963e+00
6.520000000000000462e+00,2.000000000000000000e+00,5.007238300886643856e+02,1.955558230784750551e+00,5.370832758033151855e+00,9.023179148825954954e+00
6.530000000000000249e+00,2.000000000000000000e+00,5.007750647276117775e+02,2.043983091466677227e+00,4.946365295064532042e+00,8.713463734781766945e+00
6.540000000000000036e+00,2.000000000000000000e+00,5.008223089608716805e+02,2.129466251153689704e+00,4.565063801470669702e+00,8.427333470798568982e+00
6.549999999999999822e+00,2.000000000000000000e+00,5.008659539870232607e+02,2.212137013775629768e+00,4.219053336785148822e+00,8.148256668878433473e+00
6.560000000000000497e+00,2.000000000000000000e+00,5.009062422283158753e+02,2.292017785412150399e+00,3.889329539456812146e+00,7.872251600401919625e+00
6.570000000000000284e+00,2.000000000000000000e+00,5.009432412901315388e+02,2.369143345538825773e+00,3.563359857910904260e+00,7.593636707857672086e+00
6.580000000000000071e+00,2.000000000000000000e+00,5.009770643672047754e+02,2.443336275402389735e+00,3.250095993386000526e+00,7.293059460307861563e+00
6.589999999999999858e+00,2.000000000000000000e+00,5.010076581728878864e+02,2.514607879617063002e+00,2.913906175040996249e+00,7.011400894937541928e+00
6.600000000000000533e+00,2.000000000000000000e+00,5.010346105865639288e+02,2.583287225686301092e+00,2.533749426304330310e+00,6.769964199902917201e+00
6.610000000000000320e+00,2.000000000000000000e+00,5.010575737598937849e+02,2.649793524193060357e+00,2.123655206703375153e+00,6.569535547079290438e+00
6.620000000000000107e+00,2.000000000000000000e+00,5.010762983938892035e+02,2.714525620927592975e+00,1.691140014725133200e+00,6.407517030697407634e+00
6.629999999999999893e+00,2.000000000000000000e+00,5.010906106848746049e+02,2.777807405063724921e+00,1.247707362768480044e+00,6.273039705762410989e+00
6.640000000000000568e+00,2.000000000000000000e+00,5.011005084700566385e+02,2.839833873483601501e+00,8.083164516200381788e-01,6.155779693649074069e+00
6.650000000000000355e+00,2.000000000000000000e+00,5.011061252681524252e+02,2.900784718149917119e+00,3.888211250057948543e-01,6.051658182027587429e+00
6.660000000000000142e+00,2.000000000000000000e+00,5.011077521070777721e+02,2.960666988620092699e+00,7.094582892723652265e-03,5.939519158744303695e+00
6.669999999999999929e+00,2.000000000000000000e+00,5.011059074549703496e+02,3.019255734926026502e+00,-3.154871134324643278e-01,5.795669685143183258e+00
6.679999999999999716e+00,2.000000000000000000e+00,5.011011250885612753e+02,3.076221180876553607e+00,-5.916683645730321794e-01,5.621529331540518371e+00
6.690000000000000391e+00,2.000000000000000000e+00,5.010938299910629894e+02,3.131305681136506980e+00,-8.243331233729990215e-01,5.422830740685339102e+00
6.700000000000000178e+00,2.000000000000000000e+00,5.010852868700536078e+02,3.183328287428482284e+00,-8.788799885442976079e-01,5.046587527015696573e+00
6.709999999999999964e+00,2.000000000000000000e+00,5.010762184397590318e+02,3.231666338679017869e+00,-9.292786470700222790e-01,4.677463857635954625e+00
6.719999999999999751e+00,2.000000000000000000e+00,5.010618589651508046e+02,3.274640879404770555e+00,-1.348429015731130054e+00,4.293286928148789983e+00
6.730000000000000426e+00,2.000000000000000000e+00,5.010485341505053611e+02,3.316774972854891868e+00,-1.314840183423969799e+00,4.156997692508301867e+00
6.740000000000000213e+00,2.000000000000000000e+00,5.010354333946725660e+02,3.357497037339058465e+00,-1.321088691987167829e+00,4.016299901858974231e+00
6.750000000000000000e+00,2.000000000000000000e+00,5.010216552874081231e+02,3.396910091367563833e+00,-1.426185917764253075e+00,3.897612393744236847e+00
6.759999999999999787e+00,2.000000000000000000e+00,5.010063762643861764e+02,3.435445948120335657e+00,-1.605694626096047406e+00,3.832468788680672755e+00
6.770000000000000462e+00,2.000000000000000000e+00,5.009888358796471834e+02,3.473811579626548962e+00,-1.860236063221628378e+00,3.854477664333519904e+00
6.780000000000000249e+00,2.000000000000000000e+00,5.009685404109440015e+02,3.512862167841907635e+00,-2.148486944819846478e+00,3.933497453803170618e+00
6.790000000000000036e+00,2.000000000000000000e+00,5.009452734688310898e+02,3.552400539686737524e+00,-2.438306628454359970e+00,3.961806971873823358e+00
6.799999999999999822e+00,2.000000000000000000e+00,5.009193915126832621e+02,3.591640360144045196e+00,-2.683488836712393244e+00,3.894675942489028486e+00
6.810000000000000497e+00,2.000000000000000000e+00,5.008913242002104198e+02,3.629983838432407239e+00,-2.880609229866850640e+00,3.788351762588981764e+00
6.820000000000000284e+00,2.000000000000000000e+00,5.008617306969553056e+02,3.666921813513952966e+00,-2.969253489462937434e+00,3.580187478971445625e+00
6.830000000000000071e+00,2.000000000000000000e+00,5.008328541677565795e+02,3.699917731902421014e+00,-2.828039575547270701e+00,3.108775144032517090e+00
6.839999999999999858e+00,2.000000000000000000e+00,5.008051703157877910e+02,3.728869492906055960e+00,-2.732021006389321549e+00,2.759125269141579739e+00
6.850000000000000533e+00,2.000000000000000000e+00,5.007783244727062311e+02,3.754566850933691136e+00,-2.655124251176403050e+00,2.448192237046547870e+00
